record_id,pmid,in_core,in_supplement,metadata_exported,screening_status
R-38725085,38725085,True,True,True,Not human-screened
R-38725700,38725700,True,False,True,Not human-screened
R-38725887,38725887,False,True,True,Not human-screened
R-38727326,38727326,True,False,True,Not human-screened
R-38727412,38727412,True,False,True,Not human-screened
R-38727897,38727897,False,True,True,Not human-screened
R-38728547,38728547,True,False,True,Not human-screened
R-38728681,38728681,True,False,True,Not human-screened
R-38729015,38729015,True,False,True,Not human-screened
R-38733102,38733102,False,True,True,Not human-screened
R-38733607,38733607,True,False,True,Not human-screened
R-38734329,38734329,True,False,True,Not human-screened
R-38734769,38734769,True,False,True,Not human-screened
R-38735409,38735409,True,False,True,Not human-screened
R-38735550,38735550,True,False,True,Not human-screened
R-38736796,38736796,False,True,True,Not human-screened
R-38736847,38736847,False,True,True,Not human-screened
R-38737357,38737357,False,True,True,Not human-screened
R-38738141,38738141,False,True,True,Not human-screened
R-38738756,38738756,True,False,True,Not human-screened
R-38738928,38738928,True,True,True,Not human-screened
R-38739388,38739388,True,False,True,Not human-screened
R-38739390,38739390,False,True,True,Not human-screened
R-38739863,38739863,True,True,True,Not human-screened
R-38740190,38740190,True,False,True,Not human-screened
R-38740468,38740468,False,True,True,Not human-screened
R-38741584,38741584,False,True,True,Not human-screened
R-38742597,38742597,True,False,True,Not human-screened
R-38743728,38743728,True,False,True,Not human-screened
R-38743853,38743853,True,False,True,Not human-screened
R-38744215,38744215,True,False,True,Not human-screened
R-38745719,38745719,True,False,True,Not human-screened
R-38746205,38746205,True,False,True,Not human-screened
R-38746350,38746350,False,True,True,Not human-screened
R-38748328,38748328,False,True,True,Not human-screened
R-38748822,38748822,False,True,True,Not human-screened
R-38748906,38748906,False,True,True,Not human-screened
R-38748928,38748928,True,False,True,Not human-screened
R-38748929,38748929,True,False,True,Not human-screened
R-38748931,38748931,True,False,True,Not human-screened
R-38749511,38749511,False,True,True,Not human-screened
R-38750576,38750576,False,True,True,Not human-screened
R-38750831,38750831,True,False,True,Not human-screened
R-38751576,38751576,True,False,True,Not human-screened
R-38751732,38751732,True,False,True,Not human-screened
R-38752293,38752293,True,False,True,Not human-screened
R-38752869,38752869,True,False,True,Not human-screened
R-38752876,38752876,False,True,True,Not human-screened
R-38753326,38753326,True,False,True,Not human-screened
R-38753341,38753341,False,True,True,Not human-screened
R-38753380,38753380,False,True,True,Not human-screened
R-38753794,38753794,True,False,True,Not human-screened
R-38754053,38754053,False,True,True,Not human-screened
R-38754136,38754136,True,False,True,Not human-screened
R-38754385,38754385,True,False,True,Not human-screened
R-38754542,38754542,True,False,True,Not human-screened
R-38755470,38755470,True,False,True,Not human-screened
R-38755544,38755544,False,True,True,Not human-screened
R-38756106,38756106,False,True,True,Not human-screened
R-38756158,38756158,False,True,True,Not human-screened
R-38756175,38756175,True,False,True,Not human-screened
R-38756237,38756237,True,False,True,Not human-screened
R-38756239,38756239,True,False,True,Not human-screened
R-38756364,38756364,True,False,True,Not human-screened
R-38756369,38756369,True,False,True,Not human-screened
R-38756398,38756398,True,True,True,Not human-screened
R-38756401,38756401,True,False,True,Not human-screened
R-38756404,38756404,True,False,True,Not human-screened
R-38756548,38756548,True,False,True,Not human-screened
R-38756552,38756552,True,False,True,Not human-screened
R-38756671,38756671,True,False,True,Not human-screened
R-38756831,38756831,True,False,True,Not human-screened
R-38756918,38756918,True,False,True,Not human-screened
R-38756925,38756925,True,False,True,Not human-screened
R-38757072,38757072,True,False,True,Not human-screened
R-38758183,38758183,True,True,True,Not human-screened
R-38758550,38758550,True,False,True,Not human-screened
R-38758553,38758553,False,True,True,Not human-screened
R-38759511,38759511,True,False,True,Not human-screened
R-38760250,38760250,True,False,True,Not human-screened
R-38761343,38761343,False,True,True,Not human-screened
R-38762336,38762336,False,True,True,Not human-screened
R-38762337,38762337,True,False,True,Not human-screened
R-38762460,38762460,False,True,True,Not human-screened
R-38762641,38762641,True,False,True,Not human-screened
R-38763056,38763056,False,True,True,Not human-screened
R-38763482,38763482,True,True,True,Not human-screened
R-38763522,38763522,False,True,True,Not human-screened
R-38764700,38764700,True,False,True,Not human-screened
R-38766995,38766995,False,True,True,Not human-screened
R-38768645,38768645,True,False,True,Not human-screened
R-38769259,38769259,True,False,True,Not human-screened
R-38770038,38770038,True,False,True,Not human-screened
R-38770068,38770068,True,True,True,Not human-screened
R-38770182,38770182,False,True,True,Not human-screened
R-38770409,38770409,True,False,True,Not human-screened
R-38770653,38770653,True,False,True,Not human-screened
R-38771578,38771578,True,False,True,Not human-screened
R-38771923,38771923,True,True,True,Not human-screened
R-38771944,38771944,True,False,True,Not human-screened
R-38772606,38772606,True,False,True,Not human-screened
R-38772729,38772729,False,True,True,Not human-screened
R-38773730,38773730,True,False,True,Not human-screened
R-38773848,38773848,True,False,True,Not human-screened
R-38773912,38773912,True,False,True,Not human-screened
R-38774047,38774047,True,False,True,Not human-screened
R-38774561,38774561,False,True,True,Not human-screened
R-38774576,38774576,True,False,True,Not human-screened
R-38775477,38775477,False,True,True,Not human-screened
R-38775955,38775955,True,False,True,Not human-screened
R-38776090,38776090,True,False,True,Not human-screened
R-38776523,38776523,True,False,True,Not human-screened
R-38777140,38777140,True,False,True,Not human-screened
R-38777349,38777349,True,False,True,Not human-screened
R-38777579,38777579,False,True,True,Not human-screened
R-38777587,38777587,True,False,True,Not human-screened
R-38777614,38777614,True,False,True,Not human-screened
R-38778830,38778830,True,False,True,Not human-screened
R-38779111,38779111,False,True,True,Not human-screened
R-38779381,38779381,False,True,True,Not human-screened
R-38780374,38780374,True,False,True,Not human-screened
R-38780478,38780478,True,False,True,Not human-screened
R-38780935,38780935,True,False,True,Not human-screened
R-38780938,38780938,False,True,True,Not human-screened
R-38780939,38780939,False,True,True,Not human-screened
R-38781316,38781316,False,True,True,Not human-screened
R-38782394,38782394,False,True,True,Not human-screened
R-38782409,38782409,True,False,True,Not human-screened
R-38785437,38785437,False,True,True,Not human-screened
R-38786385,38786385,False,True,True,Not human-screened
R-38786459,38786459,True,False,True,Not human-screened
R-38787543,38787543,True,False,True,Not human-screened
R-38787899,38787899,False,True,True,Not human-screened
R-38788516,38788516,True,False,True,Not human-screened
R-38789614,38789614,False,True,True,Not human-screened
R-38791816,38791816,False,True,True,Not human-screened
R-38791882,38791882,False,True,True,Not human-screened
R-38791975,38791975,True,False,True,Not human-screened
R-38793755,38793755,False,True,True,Not human-screened
R-38793773,38793773,True,False,True,Not human-screened
R-38794674,38794674,False,True,True,Not human-screened
R-38795100,38795100,True,False,True,Not human-screened
R-38795832,38795832,False,True,True,Not human-screened
R-38795958,38795958,True,False,True,Not human-screened
R-38795963,38795963,False,True,True,Not human-screened
R-38796169,38796169,False,True,True,Not human-screened
R-38796904,38796904,True,False,True,Not human-screened
R-38798476,38798476,True,False,True,Not human-screened
R-38799682,38799682,False,True,True,Not human-screened
R-38799707,38799707,False,True,True,Not human-screened
R-38800220,38800220,False,True,True,Not human-screened
R-38801831,38801831,False,True,True,Not human-screened
R-38802091,38802091,False,True,True,Not human-screened
R-38804024,38804024,True,False,True,Not human-screened
R-38804181,38804181,True,False,True,Not human-screened
R-38805195,38805195,True,False,True,Not human-screened
R-38809403,38809403,True,False,True,Not human-screened
R-38810166,38810166,False,True,True,Not human-screened
R-38810535,38810535,True,False,True,Not human-screened
R-38810963,38810963,True,False,True,Not human-screened
R-38811999,38811999,False,True,True,Not human-screened
R-38812783,38812783,True,False,True,Not human-screened
R-38813363,38813363,False,True,True,Not human-screened
R-38818584,38818584,True,False,True,Not human-screened
R-38818585,38818585,True,False,True,Not human-screened
R-38819620,38819620,True,False,True,Not human-screened
R-38819795,38819795,True,False,True,Not human-screened
R-38819796,38819796,True,False,True,Not human-screened
R-38819825,38819825,False,True,True,Not human-screened
R-38820190,38820190,True,True,True,Not human-screened
R-38822732,38822732,True,False,True,Not human-screened
R-38822752,38822752,True,True,True,Not human-screened
R-38822953,38822953,True,False,True,Not human-screened
R-38824093,38824093,False,True,True,Not human-screened
R-38824629,38824629,True,False,True,Not human-screened
R-38825153,38825153,True,False,True,Not human-screened
R-38825734,38825734,True,False,True,Not human-screened
R-38825836,38825836,False,True,True,Not human-screened
R-38825849,38825849,True,False,True,Not human-screened
R-38825963,38825963,True,False,True,Not human-screened
R-38825987,38825987,True,False,True,Not human-screened
R-38826064,38826064,True,False,True,Not human-screened
R-38826070,38826070,True,False,True,Not human-screened
R-38828849,38828849,False,True,True,Not human-screened
R-38829451,38829451,True,False,True,Not human-screened
R-38829454,38829454,False,True,True,Not human-screened
R-38829614,38829614,True,False,True,Not human-screened
R-38830035,38830035,True,False,True,Not human-screened
R-38830434,38830434,True,False,True,Not human-screened
R-38830437,38830437,True,False,True,Not human-screened
R-38830470,38830470,False,True,True,Not human-screened
R-38830550,38830550,True,False,True,Not human-screened
R-38830597,38830597,True,False,True,Not human-screened
R-38831015,38831015,True,False,True,Not human-screened
R-38831282,38831282,False,True,True,Not human-screened
R-38831661,38831661,False,True,True,Not human-screened
R-38833712,38833712,True,False,True,Not human-screened
R-38834147,38834147,False,True,True,Not human-screened
R-38837161,38837161,False,True,True,Not human-screened
R-38837334,38837334,False,True,True,Not human-screened
R-38837756,38837756,True,False,True,Not human-screened
R-38838173,38838173,True,False,True,Not human-screened
R-38838377,38838377,True,False,True,Not human-screened
R-38838690,38838690,True,False,True,Not human-screened
R-38838781,38838781,True,False,True,Not human-screened
R-38838843,38838843,True,False,True,Not human-screened
R-38839058,38839058,True,False,True,Not human-screened
R-38839395,38839395,False,True,True,Not human-screened
R-38841032,38841032,True,False,True,Not human-screened
R-38841599,38841599,True,False,True,Not human-screened
R-38841717,38841717,True,False,True,Not human-screened
R-38842823,38842823,True,False,True,Not human-screened
R-38844202,38844202,False,True,True,Not human-screened
R-38844395,38844395,False,True,True,Not human-screened
R-38845072,38845072,True,False,True,Not human-screened
R-38846617,38846617,False,True,True,Not human-screened
R-38847082,38847082,True,False,True,Not human-screened
R-38847241,38847241,True,False,True,Not human-screened
R-38847363,38847363,True,False,True,Not human-screened
R-38848082,38848082,True,False,True,Not human-screened
R-38848086,38848086,True,False,True,Not human-screened
R-38848088,38848088,True,True,True,Not human-screened
R-38848256,38848256,True,False,True,Not human-screened
R-38849260,38849260,True,False,True,Not human-screened
R-38849334,38849334,True,False,True,Not human-screened
R-38849693,38849693,True,False,True,Not human-screened
R-38850129,38850129,True,False,True,Not human-screened
R-38851585,38851585,True,False,True,Not human-screened
R-38851670,38851670,True,False,True,Not human-screened
R-38852612,38852612,True,False,True,Not human-screened
R-38852710,38852710,True,False,True,Not human-screened
R-38854450,38854450,False,True,True,Not human-screened
R-38855430,38855430,True,False,True,Not human-screened
R-38856994,38856994,True,False,True,Not human-screened
R-38857031,38857031,True,False,True,Not human-screened
R-38858049,38858049,False,True,True,Not human-screened
R-38858129,38858129,True,False,True,Not human-screened
R-38859639,38859639,False,True,True,Not human-screened
R-38860071,38860071,True,False,True,Not human-screened
R-38860365,38860365,True,False,True,Not human-screened
R-38861295,38861295,True,False,True,Not human-screened
R-38862238,38862238,True,False,True,Not human-screened
R-38862313,38862313,False,True,True,Not human-screened
R-38862965,38862965,False,True,True,Not human-screened
R-38863012,38863012,False,True,True,Not human-screened
R-38864783,38864783,True,False,True,Not human-screened
R-38865123,38865123,False,True,True,Not human-screened
R-38865128,38865128,True,False,True,Not human-screened
R-38865652,38865652,True,False,True,Not human-screened
R-38865823,38865823,False,True,True,Not human-screened
R-38866200,38866200,False,True,True,Not human-screened
R-38866228,38866228,True,False,True,Not human-screened
R-38869878,38869878,True,True,True,Not human-screened
R-38869887,38869887,True,False,True,Not human-screened
R-38870149,38870149,False,True,True,Not human-screened
R-38871283,38871283,True,False,True,Not human-screened
R-38871994,38871994,False,True,True,Not human-screened
R-38874931,38874931,True,False,True,Not human-screened
R-38874960,38874960,False,True,True,Not human-screened
R-38875172,38875172,True,False,True,Not human-screened
R-38875557,38875557,True,False,True,Not human-screened
R-38877555,38877555,False,True,True,Not human-screened
R-38877746,38877746,True,False,True,Not human-screened
R-38878295,38878295,False,True,True,Not human-screened
R-38878693,38878693,False,True,True,Not human-screened
R-38879286,38879286,True,False,True,Not human-screened
R-38880181,38880181,True,False,True,Not human-screened
R-38880857,38880857,False,True,True,Not human-screened
R-38881170,38881170,False,True,True,Not human-screened
R-38881223,38881223,True,False,True,Not human-screened
R-38881990,38881990,True,False,True,Not human-screened
R-38882506,38882506,False,True,True,Not human-screened
R-38883793,38883793,True,True,True,Not human-screened
R-38883966,38883966,False,True,True,Not human-screened
R-38884584,38884584,True,False,True,Not human-screened
R-38884975,38884975,True,False,True,Not human-screened
R-38884997,38884997,True,True,True,Not human-screened
R-38885416,38885416,True,True,True,Not human-screened
R-38885507,38885507,False,True,True,Not human-screened
R-38885931,38885931,True,False,True,Not human-screened
R-38885944,38885944,True,False,True,Not human-screened
R-38887697,38887697,False,True,True,Not human-screened
R-38888865,38888865,True,False,True,Not human-screened
R-38888915,38888915,True,False,True,Not human-screened
R-38888939,38888939,True,False,True,Not human-screened
R-38889070,38889070,True,False,True,Not human-screened
R-38889199,38889199,True,False,True,Not human-screened
R-38889206,38889206,True,False,True,Not human-screened
R-38889288,38889288,True,False,True,Not human-screened
R-38889370,38889370,True,False,True,Not human-screened
R-38889914,38889914,True,False,True,Not human-screened
R-38890126,38890126,True,False,True,Not human-screened
R-38892994,38892994,False,True,True,Not human-screened
R-38894988,38894988,True,False,True,Not human-screened
R-38894990,38894990,False,True,True,Not human-screened
R-38895008,38895008,True,False,True,Not human-screened
R-38897259,38897259,False,True,True,Not human-screened
R-38897262,38897262,True,False,True,Not human-screened
R-38898659,38898659,False,True,True,Not human-screened
R-38899366,38899366,False,True,True,Not human-screened
R-38899666,38899666,True,False,True,Not human-screened
R-38899674,38899674,True,False,True,Not human-screened
R-38899842,38899842,True,True,True,Not human-screened
R-38902987,38902987,True,False,True,Not human-screened
R-38903139,38903139,False,True,True,Not human-screened
R-38906427,38906427,False,True,True,Not human-screened
R-38906432,38906432,False,True,True,Not human-screened
R-38907356,38907356,False,True,True,Not human-screened
R-38908329,38908329,True,False,True,Not human-screened
R-38908609,38908609,True,True,True,Not human-screened
R-38908682,38908682,False,True,True,Not human-screened
R-38908807,38908807,True,False,True,Not human-screened
R-38909630,38909630,True,False,True,Not human-screened
R-38909662,38909662,True,False,True,Not human-screened
R-38909918,38909918,True,False,True,Not human-screened
R-38910741,38910741,True,False,True,Not human-screened
R-38911681,38911681,True,False,True,Not human-screened
R-38912857,38912857,False,True,True,Not human-screened
R-38912919,38912919,True,True,True,Not human-screened
R-38912930,38912930,True,False,True,Not human-screened
R-38912931,38912931,True,False,True,Not human-screened
R-38912933,38912933,True,False,True,Not human-screened
R-38912952,38912952,True,False,True,Not human-screened
R-38912996,38912996,True,False,True,Not human-screened
R-38913956,38913956,True,False,True,Not human-screened
R-38913997,38913997,False,True,True,Not human-screened
R-38914004,38914004,True,False,True,Not human-screened
R-38914655,38914655,True,False,True,Not human-screened
R-38915808,38915808,True,False,True,Not human-screened
R-38916100,38916100,True,False,True,Not human-screened
R-38916510,38916510,False,True,True,Not human-screened
R-38916811,38916811,True,False,True,Not human-screened
R-38917254,38917254,False,True,True,Not human-screened
R-38917256,38917256,False,True,True,Not human-screened
R-38917264,38917264,False,True,True,Not human-screened
R-38917305,38917305,True,False,True,Not human-screened
R-38917575,38917575,True,False,True,Not human-screened
R-38919346,38919346,True,False,True,Not human-screened
R-38919764,38919764,True,False,True,Not human-screened
R-38919964,38919964,True,False,True,Not human-screened
R-38922629,38922629,True,False,True,Not human-screened
R-38923795,38923795,True,False,True,Not human-screened
R-38924542,38924542,True,False,True,Not human-screened
R-38924586,38924586,True,False,True,Not human-screened
R-38924781,38924781,False,True,True,Not human-screened
R-38925259,38925259,True,False,True,Not human-screened
R-38926321,38926321,True,False,True,Not human-screened
R-38926325,38926325,True,False,True,Not human-screened
R-38926632,38926632,True,True,True,Not human-screened
R-38927874,38927874,True,False,True,Not human-screened
R-38928949,38928949,True,False,True,Not human-screened
R-38933616,38933616,False,True,True,Not human-screened
R-38933939,38933939,False,True,True,Not human-screened
R-38934297,38934297,True,False,True,Not human-screened
R-38934477,38934477,True,False,True,Not human-screened
R-38934814,38934814,False,True,True,Not human-screened
R-38935661,38935661,False,True,True,Not human-screened
R-38936316,38936316,True,False,True,Not human-screened
R-38936883,38936883,False,True,True,Not human-screened
R-38937360,38937360,True,False,True,Not human-screened
R-38937362,38937362,True,False,True,Not human-screened
R-38937363,38937363,True,False,True,Not human-screened
R-38937773,38937773,True,True,True,Not human-screened
R-38937809,38937809,False,True,True,Not human-screened
R-38937874,38937874,False,True,True,Not human-screened
R-38937966,38937966,False,True,True,Not human-screened
R-38938063,38938063,False,True,True,Not human-screened
R-38938273,38938273,True,False,True,Not human-screened
R-38939318,38939318,True,False,True,Not human-screened
R-38939806,38939806,True,False,True,Not human-screened
R-38940707,38940707,True,False,True,Not human-screened
R-38941087,38941087,True,False,True,Not human-screened
R-38941176,38941176,True,False,True,Not human-screened
R-38941258,38941258,False,True,True,Not human-screened
R-38941411,38941411,True,False,True,Not human-screened
R-38941584,38941584,False,True,True,Not human-screened
R-38942162,38942162,False,True,True,Not human-screened
R-38942372,38942372,True,False,True,Not human-screened
R-38942653,38942653,True,False,True,Not human-screened
R-38943674,38943674,False,True,True,Not human-screened
R-38943723,38943723,True,False,True,Not human-screened
R-38944762,38944762,True,False,True,Not human-screened
R-38944763,38944763,False,True,True,Not human-screened
R-38944764,38944764,True,True,True,Not human-screened
R-38944790,38944790,True,False,True,Not human-screened
R-38946545,38946545,True,False,True,Not human-screened
R-38949048,38949048,False,True,True,Not human-screened
R-38950020,38950020,False,True,True,Not human-screened
R-38950157,38950157,True,False,True,Not human-screened
R-38950158,38950158,True,False,True,Not human-screened
R-38950291,38950291,True,False,True,Not human-screened
R-38950298,38950298,True,False,True,Not human-screened
R-38950303,38950303,True,False,True,Not human-screened
R-38950305,38950305,True,False,True,Not human-screened
R-38952192,38952192,False,True,True,Not human-screened
R-38952729,38952729,True,False,True,Not human-screened
R-38953801,38953801,False,True,True,Not human-screened
R-38954081,38954081,False,True,True,Not human-screened
R-38954780,38954780,True,False,True,Not human-screened
R-38957068,38957068,True,False,True,Not human-screened
R-38957665,38957665,False,True,True,Not human-screened
R-38957996,38957996,True,False,True,Not human-screened
R-38958132,38958132,True,False,True,Not human-screened
R-38959376,38959376,False,True,True,Not human-screened
R-38959449,38959449,False,True,True,Not human-screened
R-38959456,38959456,True,False,True,Not human-screened
R-38959960,38959960,False,True,True,Not human-screened
R-38960607,38960607,True,False,True,Not human-screened
R-38961440,38961440,False,True,True,Not human-screened
R-38961618,38961618,False,True,True,Not human-screened
R-38961668,38961668,True,False,True,Not human-screened
R-38961672,38961672,False,True,True,Not human-screened
R-38961681,38961681,True,False,True,Not human-screened
R-38962105,38962105,False,True,True,Not human-screened
R-38962627,38962627,True,False,True,Not human-screened
R-38962767,38962767,True,False,True,Not human-screened
R-38965145,38965145,False,True,True,Not human-screened
R-38965491,38965491,False,True,True,Not human-screened
R-38967513,38967513,False,True,True,Not human-screened
R-38967949,38967949,True,True,True,Not human-screened
R-38968407,38968407,True,False,True,Not human-screened
R-38971231,38971231,True,False,True,Not human-screened
R-38972468,38972468,True,False,True,Not human-screened
R-38972497,38972497,True,True,True,Not human-screened
R-38973805,38973805,False,True,True,Not human-screened
R-38973969,38973969,True,False,True,Not human-screened
R-38975672,38975672,True,False,True,Not human-screened
R-38975882,38975882,True,False,True,Not human-screened
R-38975948,38975948,True,False,True,Not human-screened
R-38976258,38976258,False,True,True,Not human-screened
R-38976304,38976304,True,True,True,Not human-screened
R-38976346,38976346,True,False,True,Not human-screened
R-38976486,38976486,True,False,True,Not human-screened
R-38977998,38977998,True,True,True,Not human-screened
R-38978114,38978114,True,False,True,Not human-screened
R-38978195,38978195,True,False,True,Not human-screened
R-38978221,38978221,False,True,True,Not human-screened
R-38978406,38978406,True,False,True,Not human-screened
R-38978582,38978582,False,True,True,Not human-screened
R-38978852,38978852,False,True,True,Not human-screened
R-38979039,38979039,False,True,True,Not human-screened
R-38979043,38979043,True,False,True,Not human-screened
R-38979879,38979879,True,False,True,Not human-screened
R-38980601,38980601,True,False,True,Not human-screened
R-38980673,38980673,True,True,True,Not human-screened
R-38980953,38980953,True,False,True,Not human-screened
R-38981943,38981943,True,False,True,Not human-screened
R-38983711,38983711,False,True,True,Not human-screened
R-38984895,38984895,False,True,True,Not human-screened
R-38985150,38985150,True,False,True,Not human-screened
R-38985151,38985151,True,False,True,Not human-screened
R-38985473,38985473,False,True,True,Not human-screened
R-38985495,38985495,True,False,True,Not human-screened
R-38985535,38985535,False,True,True,Not human-screened
R-38985696,38985696,True,False,True,Not human-screened
R-38985910,38985910,False,True,True,Not human-screened
R-38985922,38985922,False,True,True,Not human-screened
R-38986112,38986112,True,False,True,Not human-screened
R-38986915,38986915,True,False,True,Not human-screened
R-38987036,38987036,True,False,True,Not human-screened
R-38987298,38987298,False,True,True,Not human-screened
R-38988141,38988141,False,True,True,Not human-screened
R-38989368,38989368,True,True,True,Not human-screened
R-38989652,38989652,False,True,True,Not human-screened
R-38990185,38990185,True,False,True,Not human-screened
R-38990572,38990572,True,False,True,Not human-screened
R-38991253,38991253,False,True,True,Not human-screened
R-38992626,38992626,True,False,True,Not human-screened
R-38993630,38993630,False,True,True,Not human-screened
R-38993949,38993949,False,True,True,Not human-screened
R-38994465,38994465,False,True,True,Not human-screened
R-38994485,38994485,True,False,True,Not human-screened
R-38995133,38995133,False,True,True,Not human-screened
R-38995826,38995826,False,True,True,Not human-screened
R-38995828,38995828,True,False,True,Not human-screened
R-38995830,38995830,True,False,True,Not human-screened
R-38996182,38996182,True,False,True,Not human-screened
R-39000244,39000244,True,False,True,Not human-screened
R-39001430,39001430,False,True,True,Not human-screened
R-39002005,39002005,False,True,True,Not human-screened
R-39002615,39002615,True,False,True,Not human-screened
R-39002898,39002898,True,False,True,Not human-screened
R-39003091,39003091,True,False,True,Not human-screened
R-39003108,39003108,True,False,True,Not human-screened
R-39003524,39003524,False,True,True,Not human-screened
R-39004269,39004269,True,True,True,Not human-screened
R-39004531,39004531,False,True,True,Not human-screened
R-39005006,39005006,False,True,True,Not human-screened
R-39006097,39006097,False,True,True,Not human-screened
R-39006216,39006216,False,True,True,Not human-screened
R-39008283,39008283,True,False,True,Not human-screened
R-39008484,39008484,False,True,True,Not human-screened
R-39009181,39009181,False,True,True,Not human-screened
R-39009615,39009615,True,False,True,Not human-screened
R-39011972,39011972,False,True,True,Not human-screened
R-39012709,39012709,True,False,True,Not human-screened
R-39013475,39013475,True,False,True,Not human-screened
R-39013500,39013500,False,True,True,Not human-screened
R-39013714,39013714,True,False,True,Not human-screened
R-39013832,39013832,False,True,True,Not human-screened
R-39014378,39014378,False,True,True,Not human-screened
R-39014427,39014427,True,True,True,Not human-screened
R-39015369,39015369,False,True,True,Not human-screened
R-39015911,39015911,False,True,True,Not human-screened
R-39017703,39017703,False,True,True,Not human-screened
R-39018388,39018388,False,True,True,Not human-screened
R-39019696,39019696,True,False,True,Not human-screened
R-39020386,39020386,False,True,True,Not human-screened
R-39020416,39020416,True,False,True,Not human-screened
R-39021616,39021616,True,False,True,Not human-screened
R-39022863,39022863,False,True,True,Not human-screened
R-39023453,39023453,True,False,True,Not human-screened
R-39023509,39023509,False,True,True,Not human-screened
R-39023888,39023888,True,False,True,Not human-screened
R-39025606,39025606,True,False,True,Not human-screened
R-39026384,39026384,False,True,True,Not human-screened
R-39026566,39026566,False,True,True,Not human-screened
R-39027748,39027748,True,False,True,Not human-screened
R-39028405,39028405,True,False,True,Not human-screened
R-39028539,39028539,False,True,True,Not human-screened
R-39028653,39028653,True,False,True,Not human-screened
R-39028654,39028654,True,True,True,Not human-screened
R-39028655,39028655,True,False,True,Not human-screened
R-39029625,39029625,True,False,True,Not human-screened
R-39029804,39029804,True,False,True,Not human-screened
R-39029927,39029927,True,False,True,Not human-screened
R-39030827,39030827,True,True,True,Not human-screened
R-39030893,39030893,True,False,True,Not human-screened
R-39030944,39030944,True,False,True,Not human-screened
R-39030995,39030995,True,False,True,Not human-screened
R-39031257,39031257,True,False,True,Not human-screened
R-39031391,39031391,False,True,True,Not human-screened
R-39032025,39032025,True,False,True,Not human-screened
R-39032796,39032796,True,False,True,Not human-screened
R-39033901,39033901,False,True,True,Not human-screened
R-39034118,39034118,False,True,True,Not human-screened
R-39034204,39034204,True,False,True,Not human-screened
R-39034654,39034654,False,True,True,Not human-screened
R-39034772,39034772,False,True,True,Not human-screened
R-39036263,39036263,True,False,True,Not human-screened
R-39036517,39036517,True,True,True,Not human-screened
R-39036785,39036785,True,False,True,Not human-screened
R-39037747,39037747,True,False,True,Not human-screened
R-39038257,39038257,True,False,True,Not human-screened
R-39038867,39038867,True,False,True,Not human-screened
R-39041517,39041517,False,True,True,Not human-screened
R-39041745,39041745,True,False,True,Not human-screened
R-39041750,39041750,True,False,True,Not human-screened
R-39041803,39041803,False,True,True,Not human-screened
R-39042146,39042146,True,False,True,Not human-screened
R-39042335,39042335,True,False,True,Not human-screened
R-39042405,39042405,True,False,True,Not human-screened
R-39042410,39042410,False,True,True,Not human-screened
R-39042570,39042570,True,False,True,Not human-screened
R-39042752,39042752,False,True,True,Not human-screened
R-39043089,39043089,False,True,True,Not human-screened
R-39043375,39043375,False,True,True,Not human-screened
R-39043573,39043573,True,False,True,Not human-screened
R-39044509,39044509,True,False,True,Not human-screened
R-39044852,39044852,True,False,True,Not human-screened
R-39045474,39045474,False,True,True,Not human-screened
R-39046733,39046733,True,True,True,Not human-screened
R-39047269,39047269,True,False,True,Not human-screened
R-39047385,39047385,True,False,True,Not human-screened
R-39047921,39047921,True,False,True,Not human-screened
R-39048058,39048058,False,True,True,Not human-screened
R-39048498,39048498,False,True,True,Not human-screened
R-39049797,39049797,True,False,True,Not human-screened
R-39050144,39050144,True,False,True,Not human-screened
R-39050917,39050917,True,False,True,Not human-screened
R-39051922,39051922,True,False,True,Not human-screened
R-39052384,39052384,True,False,True,Not human-screened
R-39052508,39052508,False,True,True,Not human-screened
R-39052946,39052946,False,True,True,Not human-screened
R-39053017,39053017,True,False,True,Not human-screened
R-39053143,39053143,True,False,True,Not human-screened
R-39053146,39053146,False,True,True,Not human-screened
R-39053633,39053633,True,False,True,Not human-screened
R-39054341,39054341,False,True,True,Not human-screened
R-39055130,39055130,True,False,True,Not human-screened
R-39058507,39058507,False,True,True,Not human-screened
R-39058643,39058643,True,True,True,Not human-screened
R-39059463,39059463,False,True,True,Not human-screened
R-39059586,39059586,True,False,True,Not human-screened
R-39059626,39059626,True,False,True,Not human-screened
R-39060688,39060688,True,False,True,Not human-screened
R-39062707,39062707,False,True,True,Not human-screened
R-39063396,39063396,True,True,True,Not human-screened
R-39064635,39064635,False,True,True,Not human-screened
R-39065792,39065792,False,True,True,Not human-screened
R-39067849,39067849,False,True,True,Not human-screened
R-39069886,39069886,True,False,True,Not human-screened
R-39069895,39069895,False,True,True,Not human-screened
R-39070136,39070136,True,False,True,Not human-screened
R-39070351,39070351,True,False,True,Not human-screened
R-39070874,39070874,False,True,True,Not human-screened
R-39070963,39070963,False,True,True,Not human-screened
R-39071107,39071107,True,False,True,Not human-screened
R-39072691,39072691,True,False,True,Not human-screened
R-39072827,39072827,False,True,True,Not human-screened
R-39073508,39073508,False,True,True,Not human-screened
R-39073823,39073823,True,True,True,Not human-screened
R-39074156,39074156,True,False,True,Not human-screened
R-39075008,39075008,False,True,True,Not human-screened
R-39075769,39075769,True,False,True,Not human-screened
R-39077495,39077495,False,True,True,Not human-screened
R-39077716,39077716,True,False,True,Not human-screened
