Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spnd_Per_Dsg_Unt_Wghtd_2022,Avg_Spnd_Per_Clm_2022,Avg_Spnd_Per_Bene_2022,Outlier_Flag_2022,Tot_Spndng_2023,Tot_Dsg_Unts_2023,Tot_Clms_2023,Tot_Benes_2023,Avg_Spnd_Per_Dsg_Unt_Wghtd_2023,Avg_Spnd_Per_Clm_2023,Avg_Spnd_Per_Bene_2023,Outlier_Flag_2023,Tot_Spndng_2024,Tot_Dsg_Unts_2024,Tot_Clms_2024,Tot_Benes_2024,Avg_Spnd_Per_Dsg_Unt_Wghtd_2024,Avg_Spnd_Per_Clm_2024,Avg_Spnd_Per_Bene_2024,Outlier_Flag_2024,Chg_Avg_Spnd_Per_Dsg_Unt_23_24,CAGR_Avg_Spnd_Per_Dsg_Unt_20_24
Acarbose,Acarbose,1,Virtus Pharmace,2526822.01,6822731,39224,14146,0.36942969,64.420304151,178.62448819,0,2185093.64,6226653.5,34473,11298,0.3503377406,63.3856537,193.40534962,0,1310644.33,4589886.5,24510,9545,0.286139469,53.473860873,137.31213515,0,973814.05,4102453,20970,7505,0.237571058,46.438438245,129.75536975,0,127311.13,715490.5,4368,2460,0.1787535308,29.146320971,51.75249187,0,-0.247578673,-0.165971852
Acarbose,Acarbose,1,Avet Pharmaceut,13748.64,34289,336,105,0.4028878716,40.918571429,130.93942857,0,38703.5,105933,829,571,0.36520499,46.686972256,67.781961471,0,257448.84,702025.5,5639,1826,0.3646656383,45.655052314,140.99060241,0,1058022.19,2601950,15235,7194,0.4076565838,69.446812603,147.07008479,0,1539890.32,7172468,40263,12735,0.2159861078,38.245791918,120.91796781,0,-0.470176329,-0.144321921
Accutane,Isotretinoin,1,Overall,,,,,,,,,21588.69,6010,127,59,3.5614410069,169.98968504,365.91,0,52272.27,14470,309,121,3.6123914017,169.16592233,432.0022314,0,83176.6,19470,424,192,4.2666876702,196.17122642,433.21145833,0,69836.18,22920,476,193,3.0401873744,146.71466387,361.84549223,0,-0.287459592,-0.051381627
Accutane,Isotretinoin,1,"Jg Pharma, Inc.",,,,,,,,,21588.69,6010,127,59,3.5614410069,169.98968504,365.91,0,52272.27,14470,309,121,3.6123914017,169.16592233,432.0022314,0,83176.6,19470,424,192,4.2666876702,196.17122642,433.21145833,0,69836.18,22920,476,193,3.0401873744,146.71466387,361.84549223,0,-0.287459592,-0.051381627
Acebutolol HCl,Acebutolol HCl,3,Overall,5556127.04,9727562,90017,20614,0.5719215227,61.723086084,269.53172795,0,5108653.31,9595214,86113,20157,0.5337176595,59.324995181,253.44313688,0,5166792.77,9087748,80943,19222,0.5698355461,63.832484217,268.79579492,0,5641077.2,8673062,76288,18164,0.6567985981,73.944489304,310.56359833,0,4443327.49,8639677,75741,17961,0.5166833907,58.664758717,247.38753354,0,-0.213330552,-0.025073186
Acebutolol HCl,Acebutolol HCl,1,Amneal Pharmace,5554361.14,9724712,89977,20393,0.5719020693,61.730899452,272.36606385,0,5102920.97,9585398,86021,20105,0.5336414892,59.321804792,253.81352748,0,4772001.12,8424616,75566,19050,0.5678622392,63.150108779,250.49874646,0,3274211.92,4604791,42833,11594,0.7136288827,76.441340088,282.4057202,0,2347029.39,4389578,40622,10306,0.5357947195,57.77729777,227.73427033,0,-0.249196981,-0.016171973
Acebutolol HCl,Acebutolol HCl,1,Marlex Pharm.,1765.9,2850,40,22,0.6156805556,44.1475,80.268181818,1,5732.34,9816,92,63,0.604937755,62.308043478,90.98952381,0,6163.19,8910,100,51,0.6920530957,61.6319,120.84686275,0,5059.74,5700,72,23,0.8992473684,70.274166667,219.98869565,0,4065.27,5170,55,22,0.778308521,73.914,184.785,1,-0.134488965,0.0603496242
Acebutolol HCl,Acebutolol HCl,1,Ani Pharmaceuti,,,,,,,,,,,,,,,,,388628.46,654222,5277,4420,0.5957770202,73.645719159,87.92499095,0,2361805.54,4062571,33383,9579,0.5833579879,70.748750562,246.56076208,0,2092232.83,4244929,35064,9596,0.4941323473,59.66897188,218.03176636,0,-0.152951777,-0.089290706
Acetamin-Caff-Dihydrocodeine,Acetaminophen/Caff/Dihydrocod,1,Overall,562256.15,203536,2547,957,2.7624407967,220.75231645,587.51948798,0,554132.58,196648,2524,797,2.817890749,219.5453962,695.27299875,0,327966.86,117696,1581,416,2.7865591014,207.4426692,788.381875,0,219642.98,79126,1064,235,2.7758635594,206.43137218,934.65097872,0,4691.71,1782,41,26,2.6328338945,114.43195122,180.45038462,0,-0.051526187,-0.011941587
Acetamin-Caff-Dihydrocodeine,Acetaminophen/Caff/Dihydrocod,1,Xspire Pharma,562256.15,203536,2547,950,2.7624407967,220.75231645,591.84857895,0,554132.58,196648,2524,797,2.817890749,219.5453962,695.27299875,0,327966.86,117696,1581,416,2.7865591014,207.4426692,788.381875,0,219642.98,79126,1064,235,2.7758635594,206.43137218,934.65097872,0,4691.71,1782,41,26,2.6328338945,114.43195122,180.45038462,0,-0.051526187,-0.011941587
Acetaminophen,Acetaminophen,7,Overall,,,,,,,,,35876.64,138701,120,82,0.2951489732,298.972,437.52,0,59927.65,230800,138,75,0.252939109,434.25833333,799.03533333,0,48942.97,312100,350,156,0.1602797227,139.83705714,313.73698718,0,125890.89,618521,734,305,0.1993265429,171.51347411,412.75701639,0,0.2436167189,-0.122646487
Acetaminophen,Acetaminophen,1,B.Braun,,,,,,,,,3561.32,27901,18,,0.1276413032,197.85111111,,1,1679.14,20100,21,14,0.0835393035,79.959047619,119.93857143,1,7150.39,92000,90,41,0.0802625049,79.448777778,174.3997561,0,7650.16,86109,109,77,0.0850562784,70.184954128,99.352727273,0,0.0597261884,-0.12654933
Acetaminophen,Acetaminophen,1,Hikma Pharmaceu,,,,,,,,,,,,,,,,,,,,,,,,,547.13,4500,11,,0.1215844444,49.739090909,,1,708.38,6700,11,,0.1057283582,64.398181818,,1,-0.130412129,-0.130412129
Acetaminophen,Acetaminophen,1,Leucadia/Hikma,,,,,,,,,10881.76,32000,79,59,0.340055,137.74379747,184.43661017,0,10468.59,34900,48,41,0.2999595989,218.095625,255.33146341,0,16602.22,102200,94,46,0.1624483366,176.6193617,360.91782609,0,7849.04,81000,87,60,0.0969017284,90.218850575,130.81733333,0,-0.403492024,-0.341947132
Acetaminophen,Acetaminophen,1,Sandoz,,,,,,,,,21433.56,78800,23,17,0.2719994924,931.89391304,1260.7976471,1,47779.92,175800,69,24,0.2717856655,692.4626087,1990.83,0,17250.98,67000,76,38,0.2574773134,226.98657895,453.97315789,0,100481.62,394804,435,126,0.2545101367,230.99222989,797.4731746,0,-0.011524032,-0.021909599
Acetaminophen,Acetaminophen,1,Mylan Instituti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3151.21,17100,12,,0.1842812865,262.60083333,,1,,
Acetaminophen,Acetaminophen,1,Fresenius Kabi,,,,,,,,,,,,,,,,,,,,,,,,,1628.01,13100,20,11,0.1242755725,81.4005,148.00090909,1,513.16,4600,14,13,0.1115565217,36.654285714,39.473846154,1,-0.102345542,-0.102345542
Acetaminophen,Acetaminophen,1,Eugia US LLC,,,,,,,,,,,,,,,,,,,,,,,,,5764.24,33300,59,38,0.1731003003,97.698983051,151.69052632,0,5537.32,28208,66,48,0.1963031764,83.898787879,115.36083333,0,0.134042957,0.134042957
Acetaminophen-Codeine,Acetaminophen With Codeine,10,Overall,34916405.24,139595338.43,2726137,1260147,0.2472430047,12.808015606,27.708200107,0,40081703.28,136559228.92,2716673,1210143,0.2864168039,14.753966812,33.121460257,0,38596871.73,129010637.82,2595212,1146260,0.290969439,14.872338649,33.672004371,0,31131463.87,122923960.87,2524783,1131972,0.2464394651,12.3303523,27.501973432,0,32797629.47,113878860.39,2302503,998598,0.2826555553,14.244337345,32.843676304,0,0.1469573478,0.0340305694
Acetaminophen-Codeine,Acetaminophen With Codeine,1,Mallinck-Specgx,22732317.68,89972869.999,1850142,828026,0.2418514512,12.286796192,27.453627881,0,25772030.28,85874052.5,1780806,807498,0.2848486152,14.472115593,31.915906021,0,28141007.11,83805193.069,1702914,765577,0.31548996,16.525207444,36.757905619,0,24603735.89,86751404.93,1743624,796595,0.269640374,14.110688939,30.886128949,0,25883925.51,84951137.889,1656385,704365,0.2975252935,15.626756769,36.747887118,0,0.1034152234,0.0531586489
Acetaminophen-Codeine,Acetaminophen With Codeine,1,Amneal Pharmace,1297315.46,4978281,114629,60660,0.2605950648,11.317515288,21.386670953,0,1214817.01,3993647,95455,51220,0.3041873781,12.726593788,23.717630027,0,1937402.04,6308378,154936,95509,0.3071157182,12.504531161,20.285020679,0,2836732.69,11604501.5,301209,211024,0.2444510598,9.4178218114,13.442701731,0,4447877.39,16931167,417949,242009,0.2627035331,10.642153445,18.378975121,0,0.0746671882,0.0020166354
Acetaminophen-Codeine,Acetaminophen With Codeine,1,"Pai Holding, Ll",46508.96,1703867.592,5165,3374,0.0272252205,9.0046389158,13.784516894,0,52140.65,1787749.88,5700,3495,0.0288894924,9.1474824561,14.918640916,0,48525.72,1703550.5,5946,3851,0.0283681224,8.1610696266,12.600810179,0,75410.84,2651464.438,8909,5628,0.0284417976,8.464568414,13.399225302,0,15310.96,324854,1801,1587,0.0470009144,8.5013659078,9.6477378702,0,0.6525296685,0.1462615514
Acetaminophen-Codeine,Acetaminophen With Codeine,1,Ranbaxy Pharmac,843.18,2715,37,14,0.3105635359,22.788648649,60.227142857,0,898.84,2409,27,13,0.3731174761,33.29037037,69.141538462,1,1932.25,4254,43,14,0.4542195581,44.936046512,138.01785714,0,938.81,2729,35,16,0.3440124588,26.823142857,58.675625,0,474.18,2160,23,12,0.2195277778,20.616521739,39.515,1,-0.361860967,-0.083073014
Acetaminophen-Codeine,Acetaminophen With Codeine,1,Strides Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225117.71,4495588,107503,74169,0.2655072964,11.396125783,16.517921369,0,,
Acetaminophen-Codeine,Acetaminophen With Codeine,1,Hi-Tech/Akorn C,110596.95,4400883.834,12755,7376,0.0251294674,8.670870247,14.994163503,0,99808.93,3954194,11024,6442,0.0252537928,9.0537853774,15.493469419,0,91628.3,3628793.5,10759,6534,0.0252503917,8.516432754,14.023308846,0,23729.56,1051759,3332,2387,0.0225803892,7.1217166867,9.9411646418,0,337.35,14058,61,56,0.0239970124,5.5303278689,6.0241071429,0,0.0627368796,-0.011461762
Acetaminophen-Codeine,Acetaminophen With Codeine,1,Eywa Pharma Inc,1246576.17,6488988,117585,53545,0.1840193618,10.601489731,23.280907087,0,1968597.94,10189757.285,204560,93658,0.1835130697,9.6235722526,21.019004677,0,3949328.55,20948910.5,440121,224877,0.1781477213,8.9732790528,17.562171987,0,3341894.71,19674931,443029,244661,0.1623174833,7.5432865794,13.659286564,0,689397.24,4219165.5,105417,75837,0.1585128739,6.5397159851,9.0905130741,0,-0.023439308,-0.036614168
Acetaminophen-Codeine,Acetaminophen With Codeine,1,Elite Laborator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8021.89,25579,344,297,0.3068720595,23.319447674,27.00973064,0,,
Acetaminophen-Codeine,Acetaminophen With Codeine,1,Genus Lifescien,,,,,,,,,,,,,,,,,,,,,,,,,40917.34,418219,1201,892,0.097837114,34.069392173,45.871457399,0,479616.33,2740124,7902,4532,0.1750345349,60.695561883,105.82884598,0,0.7890402496,0.7890402496
Acetaminophen-Codeine,Acetaminophen With Codeine,1,Aurobindo Pharm,9482246.84,32047733,625824,281716,0.2789545809,15.151619049,33.658886396,0,10973409.63,30757419.25,619101,290988,0.3292062087,17.724748676,37.710866531,0,4427047.76,12611558.25,280493,166817,0.325945384,15.783095336,26.538348969,0,208104.03,768952,23444,18324,0.2582479229,8.8766434909,11.356910609,0,47550.91,175027,5118,3894,0.2675890505,9.2909163736,12.211327684,0,0.0361711629,-0.010345257
Acetazolamide,Acetazolamide,11,Overall,17771426.4,11716553,159595,66492,1.5127315181,111.35327798,267.27164772,0,14869958.53,13694349.58,186468,76184,1.0790370654,79.745363977,195.18479641,0,15489559.99,15480709.241,212386,86171,1.0003311581,72.931172441,179.75374534,0,14839910.41,16232723.086,223297,90681,0.9128523131,66.458171897,163.64961138,0,10665762.37,17382177.75,246007,103603,0.6079037446,43.355523908,102.9483931,0,-0.334061232,-0.203807209
Acetazolamide,Acetazolamide,1,Marlex Pharm.,1444.38,979,22,12,1.4753626149,65.653636364,120.365,1,2305.64,1877,31,,1.2283644113,74.375483871,,0,794.13,610,17,12,1.301852459,46.713529412,66.1775,1,2827.04,3260,47,29,0.8469932736,60.149787234,97.484137931,0,2309.59,5605,84,37,0.4009515261,27.495119048,62.421351351,0,-0.526617816,-0.277981585
Acetazolamide,Acetazolamide,1,"Trupharma, LLC.",,,,,,,,,766.01,1061,11,11,0.7922170423,69.637272727,69.637272727,1,163876.08,177540,2751,1562,0.9203881364,59.569640131,104.91426376,0,255229.17,293155,4726,2587,0.8631060815,54.005325857,98.65835717,0,209016.75,358454,5924,3245,0.5850759116,35.283043552,64.411941448,0,-0.32212746,-0.096095228
Acetazolamide,Acetazolamide,1,Eywa Pharma Inc,387983.35,208885,2089,1051,1.8552623256,185.72683102,369.15637488,0,519906.75,371133,5029,2040,1.4221919763,103.38173593,254.85625,0,1653421,1347372,18199,8896,1.2153924808,90.852299577,185.86117356,0,1294658.39,1183041.5,16135,9336,1.0807837247,80.239131701,138.67377785,0,117720.29,183865,3017,2236,0.629018681,39.018989062,52.647714669,0,-0.417997638,-0.236929693
Acetazolamide,Acetazolamide,1,Novitium/Ani Ph,295326.62,248575,2399,1473,1.1877933245,123.10405169,200.4932926,0,853683.62,814148,8930,3837,1.0463955814,95.597269877,222.48726088,0,766621.87,810855,9438,4413,0.9408714209,81.227152999,173.71898255,0,541179.89,632302,7805,3968,0.8509388123,69.337590006,136.38606099,0,236945.84,384924,3746,1887,0.6130154166,63.253027229,125.56748278,0,-0.279601062,-0.152416236
Acetazolamide,Acetazolamide,1,Taro Pharm USA,7573661.59,5000817.5,65334,26958,1.5076339857,115.9222088,280.94300727,0,3986926.05,3202570.75,42028,20895,1.2311767666,94.863568335,190.80765973,0,2418744.05,2073372,27840,15461,1.1505403872,86.88017421,156.44163055,0,1106395.94,1113643,14987,8438,0.98493863,73.823709882,131.12063759,0,111024.1,398287.25,6493,3469,0.2746657734,17.099045126,32.004641107,0,-0.721134125,-0.34667819
Acetazolamide,Acetazolamide,1,Strides Pharma,4521544.65,3102218.5,44560,17838,1.4550542987,101.47093021,253.47822906,0,4820758.76,4487466.5,63163,27023,1.0730631381,76.322510964,178.39465492,0,5629783.31,5892683.5,80039,35541,0.9535228687,70.338001599,158.40250162,0,5668762.78,6291931.586,86924,39019,0.897684782,65.215162441,145.28211333,0,4004219.23,6359081.5,92921,42164,0.624192894,43.092726402,94.967726734,0,-0.304663612,-0.190699321
Acetazolamide,Acetazolamide,1,Advagen Pharma,,,,,,,,,,,,,,,,,159243.95,338352,2631,1431,0.4913604461,60.526016724,111.2815863,0,1487490.84,1934609.5,23574,11934,0.7717289505,63.098788496,124.64310709,0,1731259.07,3015853,42366,22475,0.5695629213,40.864350423,77.03043693,0,-0.261965071,0.0766406118
Acetazolamide,Acetazolamide,1,Lifestar Pharma,,,,,,,,,1753686.99,1439697,19758,9015,1.2161840289,88.758325235,194.52989351,0,1604797.47,1574467.5,26160,10622,1.0161898828,61.345469037,151.08242045,0,1514750.05,1534515.5,24263,10005,0.9844740019,62.430451717,151.39930535,0,1752005.26,2712063,40266,18043,0.6386380582,43.510784781,97.101660478,0,-0.351290073,-0.193226112
Acetazolamide,Acetazolamide,1,Avet Pharmaceut,4973387.97,3145643,45067,15287,1.577478024,110.3554257,325.33446523,0,2925325.7,3372224.33,47435,18737,0.8639220284,61.670195004,156.12561776,0,3085533.99,3260671.241,45221,19791,0.9409380909,68.232325468,155.90591633,0,2956079.38,3237185,44698,18625,0.9076107067,66.134488791,158.71567141,0,1073371.79,1685481.5,24249,12357,0.6334355508,44.26457957,86.863461196,0,-0.302084532,-0.203960205
Acetazolamide,Acetazolamide,1,Viona Pharmaceu,,,,,,,,,,,,,,,,,,,,,,,,,2499.03,2366,17,17,1.080414618,147.00176471,147.00176471,1,1425911.16,2274737.5,26861,10353,0.6263244651,53.084812926,137.72927267,0,-0.420292493,-0.420292493
Acetazolamide,Acetazolamide,1,Major Pharmaceu,18077.84,9435,124,81,1.9160402756,145.78903226,223.18320988,0,6599.01,4172,83,57,1.5817377756,79.506144578,115.77210526,0,6744.14,4786,90,49,1.4091391559,74.934888889,137.6355102,0,10037.9,6714,121,68,1.495070003,82.95785124,147.61617647,0,1979.29,3826,80,31,0.5173261892,24.741125,63.848064516,0,-0.653978618,-0.279158208
Acetazolamide ER,Acetazolamide,9,Overall,8532895.66,5266670.286,78686,28814,1.6191603119,108.44236154,296.13714375,0,7358500.8,5449502,81962,32774,1.357154745,89.779419731,224.52251175,0,7706860.68,5577598,79286,32336,1.3842675541,97.203297934,238.33685923,0,6352444.08,5862850,81763,33680,1.0930203923,77.693383071,188.6117601,0,4635176.66,6160504,87073,35906,0.772808764,53.233225684,129.09198073,0,-0.292960342,-0.168819115
Acetazolamide ER,Acetazolamide,1,Chartwell Rx Ll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4035.61,5579,89,61,0.7233572325,45.343932584,66.157540984,0,,
Acetazolamide ER,Acetazolamide,1,Zydus Pharmaceu,412605.84,223956,3283,1820,1.8423522478,125.67951264,226.70650549,0,1636985.71,1090385,15766,7671,1.5012914796,103.83012242,213.39925825,0,2320436.76,1539013,20504,9980,1.5077434434,113.16995513,232.50869339,0,1576909.84,1295278,17750,9150,1.2174296483,88.839990986,172.33987322,0,1349351.52,1461068,21602,10157,0.9235377956,62.464194056,132.84941617,0,-0.241403561,-0.158565139
Acetazolamide ER,Acetazolamide,1,"Micro Labs USA,",,,,,,,,,126293.46,90278,1429,709,1.398939498,88.378908328,178.12899859,0,1324301.53,1007060,14017,5272,1.3150175064,94.478242848,251.19528263,0,1299115.17,1127634,15962,5893,1.1520716562,81.387994612,220.45056338,0,858670.09,966996,14731,5831,0.8879768789,58.290006788,147.25949065,0,-0.22923468,-0.140588999
Acetazolamide ER,Acetazolamide,1,Avet Pharmaceut,2407328.07,1436281,20706,10429,1.6760843247,116.2623428,230.83019177,0,1278327.35,1204731,16403,8538,1.0610894465,77.932533683,149.72210705,0,437999.12,601942,8096,4998,0.7276433942,54.100681818,87.634877951,0,433949.85,782332,10096,6012,0.5546875879,42.982354398,72.180613772,0,900372.86,1867801,22589,12184,0.4820496723,39.858907433,73.897969468,0,-0.130952841,-0.267683226
Acetazolamide ER,Acetazolamide,1,Westminster Pha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132257.79,210355,2124,1160,0.6287361365,62.268262712,114.01533621,0,,
Acetazolamide ER,Acetazolamide,1,Accord Healthca,,,,,,,,,,,,,,,,,1000732.32,659798,7865,4388,1.5167253008,127.23869294,228.06114859,0,1779238.53,1622194,20391,10144,1.0968099561,87.256070325,175.39812007,0,1058219.68,1285155,19184,10062,0.8234179379,55.161576314,105.16991453,0,-0.249261065,-0.26318799
Acetazolamide ER,Acetazolamide,1,Nostrum Laborat,1804322.51,1133871,17553,6806,1.5912943448,102.79282801,265.10762709,0,1894527.56,1244124,19707,8601,1.5227803338,96.134752119,220.26828973,0,2044573.48,1346809,21171,9191,1.5180871824,96.574251571,222.45386574,0,1126559.26,917160,15283,7592,1.2283126826,73.713227769,148.38767914,0,275903.21,299451,5635,3607,0.9213634618,48.962415262,76.491047962,0,-0.249895019,-0.127691476
Acetazolamide ER,Acetazolamide,1,Ingenus Pharmac,3907170.19,2471865.286,37129,13023,1.5806566046,105.23230332,300.02074714,0,2420341.74,1819271,28639,12319,1.3303909863,84.512089808,196.47225749,0,577071.75,422110,7616,4108,1.3671122456,75.770975578,140.47510954,0,134386.27,116713,2263,1177,1.1514250341,59.384122846,114.17694987,0,54949.86,62959,1103,419,0.8727880049,49.818549411,131.1452506,0,-0.241993201,-0.137979072
Acetazolamide ER,Acetazolamide,1,Alembic Pharmac,1469.05,697,15,,2.1076757532,97.936666667,,1,2024.98,713,18,,2.8400841515,112.49888889,,1,1745.72,866,17,,2.0158429561,102.68941176,,1,2285.16,1539,18,,1.484834308,126.95333333,,1,1416.04,1140,16,,1.2421403509,88.5025,,1,-0.163448511,-0.123823264
Acetic Acid*,Acetic Acid,4,Overall,536248.47,27666919.001,29104,34058,0.7334861227,18.425249794,15.745154442,0,731757.9,30196880.286,37495,36607,0.8501280065,19.516146153,19.989562106,0,804110.52,39534443.49,42921,38728,0.726942783,18.73466415,20.763027267,0,1431144.35,51744282.082,68287,43136,0.8663784259,20.957786255,33.177493277,0,1667990.55,64140605.8,85824,46729,0.7486241463,19.435012933,35.694976353,0,-0.135915526,0.0051201564
Acetic Acid*,Acetic Acid,1,Morton Grove Ph,256528.37,152149,9613,7829,1.6860338878,26.685568501,32.766428663,0,300086.38,182047,11600,9357,1.6484005779,25.869515517,32.070789783,0,228992.76,141948.5,9109,7641,1.6132101431,25.139176638,29.968951708,0,55001.09,34970.45,2283,1933,1.5727875964,24.091585633,28.453745473,0,16035.16,10357.5,676,508,1.5481689597,23.720650888,31.565275591,0,-0.015652868,-0.021100709
Acetic Acid*,Acetic Acid,1,"Trupharma, LLC.",79658.7,44720,2817,2552,1.7812768336,28.277848775,31.214224138,0,199424.8,115880,7327,6242,1.7209596134,27.217797188,31.948862544,0,259477.78,165105,10383,9069,1.5715925017,24.990636618,28.611509538,0,867499.86,528287.45,33646,28162,1.6420981797,25.783149854,30.803915205,0,979673.74,692961.3,44401,36186,1.4137495701,22.064226932,27.073280827,0,-0.139059048,-0.056134164
Acetic Acid*,Acetic Acid,1,B.Braun,87018.7,12791450,7492,2235,0.00680288,11.614882541,38.934541387,0,81833.99,11389170.286,6647,2111,0.007185246,12.311417181,38.765509237,0,138110.21,17724946,10553,3276,0.007791855,13.087293661,42.158183761,0,315936.56,28727259.182,18202,5219,0.0109977968,17.357244259,60.535842115,0,412813.92,35216920,22479,6203,0.0117220336,18.364425464,66.550688377,0,0.065852897,0.1457174752
Acetic Acid*,Acetic Acid,1,Baxter Healthca,113042.7,14678600.001,9182,2911,0.0077011908,12.311337399,38.832944005,0,150412.73,18509783,11921,3505,0.0081261207,12.617459106,42.913760342,0,177529.77,21502443.99,12876,4093,0.0082562601,13.787649115,43.373997068,0,192706.84,22453765,14156,4414,0.0085823843,13.613085617,43.658096964,0,259467.73,28220367,18268,5092,0.0091943429,14.203401029,50.955956402,0,0.0713040287,0.0452994027
Acetylcysteine*,Acetylcysteine,9,Overall,1746725.77,1956389.28,20886,5149,0.8781550513,83.631416738,339.23592348,0,1595936.67,1611947.639,16659,4039,0.9431729167,95.800268323,395.13163407,0,1823301.43,1650286.236,17333,4323,1.0623224404,105.19249005,421.76762202,0,1834431.33,1767686,18326,4830,1.0175325829,100.0999307,379.7994472,0,1921559.09,2009097.5,20730,5326,0.9435981404,92.694601544,360.78841344,0,-0.072660516,0.0181317199
